gene,T,R
TP53I11,1.117827521,-0.077865581
SARS,0.642902886,0.3286545489999999
CELSR2,0.950660272,-0.33666616
CRY2,0.834378118,-0.379986704
PSRC1,0.869598435,0.035375633
MYBPHL,0.975416081,-0.129283338
SORT1,0.82070548,-0.433208955
PTPRZ1,0.491614413,0.132132724
PSMA5,0.455703305,0.333590355
IL3RA,1.150205792,-0.033423219
RAP1A,0.348650616,0.2125691469999999
CSDE1,0.362020655,0.246558433
HIST4H4,0.911926264,0.1335389609999999
HIST1H2BJ,0.386810793,-0.225463423
HIST2H2AC,0.7196954740000001,-0.177887998
SF3B4,1.078157013,-0.150310162
SP9,0.8259296909999999,0.056332531
C1orf56,0.832766091,-0.348675556
SELENBP1,0.88548274,-0.239682541
CGN,0.75066825,0.146750947
SSB,0.3564293779999999,0.2084901089999999
CLK2,0.935624813,-0.024372627
DAP3,0.353224791,0.060410657
MSTO1,1.107580836,-0.0029903259999999
SYT11,0.854923579,-0.224862332
ZNF208,0.426832486,0.18847642
ZBTB34,0.38739067,-0.049847903
URM1,1.091923887,-0.065997225
SRY,0.740316313,0.237382513
SLC25A31,0.7412658790000001,0.22885436
DDX3Y,0.5564156720000001,0.121506351
SLC7A14,0.59496683,-0.285748893
DYTN,0.7500882320000001,-0.125938228
CDK7,0.339897101,0.2019845639999999
PDE7A,0.43845853,-0.249275321
ZBTB10,0.259819386,0.0712339509999999
FGFR1OP,0.263031758,0.066764541
NR2F1,0.881321593,-0.150815305
GPRIN1,0.956848446,-0.128350311
DUSP22,0.56624464,0.326970736
HIST1H3D,0.7425987690000001,-0.166702792
HIST2H4A,0.8155551329999999,-0.000837504
HIST1H3H,0.979836403,0.075738158
HIST1H2BG,0.925510358,-0.1419472319999999
HIST1H2AK,0.672716678,0.114240419
HIST1H2BM,0.978440178,-0.072168386
HIST1H2AL,0.819496433,0.201339485
HIST1H3I,0.894140767,-0.013746156
HIST1H4J,0.974748536,-0.076145218
HIST1H2BL,0.814352875,-0.1820436369999999
HIST1H2AB,0.872553158,0.218677305
HIST1H2AH,0.798178988,0.215326637
HIST1H2BH,0.422188562,-0.108343573
HIST1H4L,0.920916497,-0.1178007369999999
HIST1H4D,0.386071831,0.065137446
HIST1H2BO,0.995425894,0.033033766
HIST1H2AG,0.7537323770000001,-0.09311723
HIST2H3D,0.622233235,0.142937761
HIST1H3E,0.93314209,0.002913139
HIST1H2BE,0.6361077239999999,0.0002019709999999
CTXN3,0.621274193,-0.093340874
PRDM6,0.684446455,-0.061835173
EPC2,0.3691038279999999,0.215081546
TMEM19,0.456747543,0.1878997889999999
SCYL2,0.279800725,0.119948348
DAZAP1,1.078954332,-0.0623417509999999
ANK3,0.640451375,-0.4661089929999999
STRADA,1.119460082,-0.118838607
MARCKS,0.474456686,0.257667957
PCGF1,0.368513922,0.199648611
TAAR4P,0.7190236520000001,0.026267037
TAAR3P,0.763923136,0.058663148
KRTAP3-2,0.751836793,0.0487463079999999
KRTAP3-3,0.751836793,0.0487463079999999
ARID1B,1.020570187,-0.246750992
UBE2U,0.663654483,-0.119674591
PSMB3,0.82618316,0.349238462
TMEM100,0.524735811,-0.089790951
MSI2,0.497118058,-0.168135355
CACNG7,1.14962711,-0.071672732
FAM57A,0.6892909709999999,-0.21994333
SPATA22,0.534914082,-0.180113992
NLRP1,0.8573479509999999,0.077477902
AHNAK,0.3061466539999999,0.0315751529999999
SAT2,0.558219855,0.267641267
SCO1,0.3642272239999999,0.222935353
PABPN1L,0.643135439,-0.307470351
IRGM,0.578472178,0.196657285
ATXN1L,0.999082273,-0.040878197
INSYN2B,0.701734064,-0.218682792
HBA1,1.025068468,-0.016816548
HBA2,1.025068468,-0.016816548
C16orf78,0.591556008,-0.061623203
FCHO1,1.0595056859999998,-0.114975838
ELL,1.153036672,-0.096371088
SSBP4,1.164905085,-0.083642367
SP140,0.599477959,0.45035259
SP140L,0.599477959,0.45035259
SP110,0.8291300770000001,0.122343474
FAM149A,0.775162309,-0.355077595
FAT1,0.94837614,-0.119041144
MFHAS1,0.988149589,-0.148662094
SLC22A14,0.927921196,0.0948816669999999
NDUFAF3,0.379685766,-0.0941122919999999
GMPPB,0.816747647,0.386775954
DDX43,0.423231827,0.109898585
SCN2B,0.847823958,-0.18996278
MPZL3,0.635630009,0.4392692279999999
CCDC153,0.516621279,-0.376179379
EIF3G,0.969483511,0.2172467289999999
MMP27,0.630561291,0.325122232
RNF213,0.469295591,0.2283682739999999
QRICH2,0.705125517,0.047925244
FBXO47,0.565717033,0.199049781
GPR179,0.578048784,-0.210639452
HSF5,0.596137099,0.245054565
CCND1,1.019927993,0.088849664
EVI2B,0.824617887,0.268096708
AMY1A,0.622568913,0.2138807089999999
AMY1B,0.622568913,0.2138807089999999
AMY1C,0.622568913,0.2138807089999999
AMY2A,0.622568913,0.2138807089999999
AMY2B,0.622568913,0.2138807089999999
ITGAD,0.80468273,0.212342448
PRSS36,0.942893913,-0.324294245
CAPZA1,0.365676008,0.2320651839999999
AMPD1,0.915315221,0.050194965
FBXO39,0.806892417,0.238586455
HIST1H3C,0.59394424,-0.30003088
HS3ST3B1,0.819205572,-0.041410316
OR51E1,0.667018918,0.252192038
ART5,0.8165699940000001,-0.000144221
TRPC2,0.763980992,-0.320299941
RNF121,0.578532608,0.413643848
IL18BP,0.69113121,0.410022889
SERPINH1,1.062337818,0.081045998
ADAMTSL3,0.596406669,0.0865383719999999
CLDN3,1.0341563459999998,-0.235378969
CHCHD2,0.588129574,-0.036504543
CTCFL,0.7247031620000001,0.008552202
FCRL6,0.651238289,0.20614127
RGMA,1.113649764,-0.184533657
FCRLB,0.810113946,0.407553629
MKRN3,0.527893749,0.076438201
WFDC8,0.8048865040000001,0.2380011889999999
TOP1,0.3105483089999999,0.141046116
MRGPRX2,0.594435948,-0.237507183
MRGPRX4,0.745473829,0.231319518
KCNJ11,0.912374046,-0.008310873
SPACA4,0.761409386,-0.074711715
NTN5,0.76151408,-0.147207455
RASAL2,0.4431924479999999,-0.073696585
SLC17A7,0.9175448,-0.294883822
MN1,1.007004089,-0.059029727
C1orf127,0.781704906,-0.112716158
VSIG10L,1.069537848,-0.020227829
BTBD8,0.509268465,0.026284877
LRRC8B,0.995761134,-0.041352524
SOX13,1.1203694,-0.15170382
ETNK2,0.7931144840000001,0.177038367
REN,0.8486480340000001,-0.149853958
RNF186,0.75756071,-0.488255882
LDLRAD2,0.891557487,0.017428478
LACTBL1,0.8406886,0.272665664
HTR1D,0.693857941,0.13807078
RUNX3,1.137221055,0.027918103
CNTNAP5,0.561397635,0.163438151
UTP3,0.455665359,0.3513285989999999
SARS2,1.149816437,-0.104628186
EID2B,0.961832736,-0.241891542
GTSF1L,0.681677758,0.16876975
PLA2G4D,0.818596732,0.14999644
TMEM200B,1.048849113,-0.166909699
RBM44,0.674969011,0.3734502939999999
FRYL,0.39389956,-0.123117685
CEACAM20,0.886817234,-0.058550733
RBM47,0.850265499,-0.049989762
PNMA8B,1.049578783,-0.074913615
CITED4,1.068000082,-0.205809368
ZMYND12,0.508644768,-0.289887243
ZSCAN18,0.556572551,-0.125139579
C4orf50,0.6452534639999999,0.229221391
AURKC,0.8365194770000001,-0.10135436
C4orf48,0.885320388,-0.30226282
ZNF804A,0.6876291999999999,0.240267714
CCNYL1,0.514833794,0.382554856
LILRA5,0.771125464,-0.412921546
LDLRAD1,0.7082928959999999,-0.486707523
GAD1,0.620178786,0.230083743
PGAP1,0.3651977,0.063537023
KLHL9,0.38353638,0.204976036
RRAGA,0.4521410629999999,0.303007896
IL1RL2,0.589181353,0.159267614
RABEPK,0.956211803,0.238555413
DNAJC25,0.639033724,0.344458272
ACTL7B,0.749751967,0.27641398
FOXE1,0.876470614,-0.242083501
CCIN,0.556847064,0.3566854
HRCT1,1.066460639,-0.083108876
CCL21,0.911888936,0.117880994
CCL19,0.911157674,0.295266282
NDUFB6,0.329987763,0.09920607
C6orf163,0.686610704,0.1679467489999999
SDR16C6P,0.82350686,0.035246141
RASGRP3,0.306526455,-0.085454229
SAFB,0.6818225520000001,0.251913735
ZNF827,0.899049071,-0.221415873
TREML2,0.855687615,0.422614834
YIPF3,1.160673496,-0.108365246
JUND,1.100145269,-0.086261201
NR2C2AP,0.947957837,0.135282418
C4orf47,0.3063590969999999,-0.14024075
CCDC110,0.648070747,-0.004780155
MBOAT4,0.5917285210000001,0.225704737
SRSF3,0.406238764,0.238076468
ARHGEF10,0.586126694,-0.208750141
WFIKKN1,0.8597548509999999,0.28971362
CCDC78,0.590504131,-0.402361995
CECR2,0.928320167,-0.275754695
NPW,0.905351571,-0.348752609
KIAA0825,0.2330441939999999,-0.046320755
SLC25A16,0.358534152,-0.079500567
ZNF213,1.055228489,-0.146875158
ARMC2,0.720956585,-0.456766953
TIA1,0.245584945,-9.60251e-05
EGR4,0.652397675,0.055464013
C1QTNF9,0.665715791,-0.1902761419999999
C1QTNF9B,0.665715791,-0.1902761419999999
SETDB2,0.472867071,0.359557629
REG3A,0.5792348070000001,0.046710215
TBPL1,0.2656302769999999,0.0931973669999999
MAP3K5,0.54390754,0.0920350809999999
HPCAL1,1.030297502,0.110685616
ECT2L,0.39173418,-0.263381939
C2orf50,0.6535727379999999,-0.430185841
GRID2,0.81816971,0.032550741
ULBP3,0.646708442,-0.32825166
PSMG4,0.714232607,0.429340275
DTNB,0.8767379999999999,-0.34852065
CCNB1IP1,0.7925931270000001,0.081462414
ZNF777,1.101682477,-0.028334405
HIST1H2AM,0.74867877,0.25487263
PTGDR,0.60197971,-0.153208918
TMEM139,0.579074223,-0.359973581
HIST1H2AE,0.689995886,-0.113676084
ATP5MD,0.405271159,0.267356303
GPRIN2,0.462780295,-0.021288602
PCNP,0.367874516,0.2220045669999999
KLRG2,0.981382959,-0.247254148
C10orf71,0.963247798,0.159073358
NT5DC2,1.039258737,0.23058045
TIGIT,0.505372964,0.207263675
CPA2,0.564390925,0.091781824
RNLS,0.424885771,-0.080118352
FAM189A2,0.838714768,-0.378247115
C22orf39,0.75936077,-0.357268883
RIMBP3,0.7523557890000001,-0.256305589
CEBPD,1.106102778,0.091404759
EEF1G,0.6423948079999999,0.0312253329999999
TUT1,1.1103844859999998,0.116465578
MTA2,0.773772172,0.254848284
EML3,1.091859936,-0.141945556
ROM1,0.922916831,0.127017096
B3GAT3,1.140380599,-0.069479754
GANAB,0.835763113,-0.213630528
INTS5,1.192506786,-0.001491804
C11orf98,0.591138405,0.357737801
UBXN1,1.050406565,0.065882899
LRRN4CL,0.58671966,0.058176263
BSCL2,1.112018044,-0.062450964
GNG3,0.827558893,0.051703853
HNRNPUL2,0.369882869,0.095831969
TTC9C,0.410116739,0.275140909
ZBTB3,0.983283025,-0.16020953
POLR2G,0.600330291,0.4465503489999999
FOXR2,0.55773531,-0.02083558
SNX29,0.795922334,-0.137764228
C11orf80,0.5226539889999999,0.010096891
SMS,0.43523588,-0.261299966
MPST,1.0117132290000002,-0.297603828
CSF2RB,1.0740487440000002,0.1265246669999999
NCF4,0.920352615,0.253664411
FAM155B,0.8769525570000001,-0.33091664
FAM155A,0.8769525570000001,-0.33091664
SPIN4,0.348871212,0.2025787389999999
GSPT2,0.76948183,0.1148324719999999
CXorf30,0.473173096,0.134776384
ZHX2,0.99441459,-0.214080538
APCDD1,1.039017069,-0.007573941
CCDC112,0.3125847969999999,0.132499663
MCC,0.6124452579999999,-0.430370367
C5orf46,0.803602073,0.24768851
LRRTM2,0.8369535770000001,-0.007991792
PPIA,0.864992185,0.293977961
FNDC1,0.977133487,-0.219003818
CCNF,0.953850406,0.128083979
ANG,0.747079605,-0.330376417
TUBA1A,0.86736706,-0.160056547
TRIM6,0.587113624,0.311968971
KLF12,0.648540132,-0.428744361
DPPA2,0.6814373909999999,-0.021887076
PSMB11,0.577080026,0.015235888
NANOS1,0.482112496,-0.186124824
C10orf53,0.592947496,-0.402719805
RPL17-C18orf32,0.562363098,0.331775831
PPP1R3E,0.845897276,-0.0244926229999999
PHF20L1,0.5955901020000001,-0.105961309
C17orf67,0.643885241,0.095986747
PVT1,0.5434534329999999,0.406488313
FAM84B,0.5929354179999999,-0.4258747089999999
SLC39A2,0.690526251,0.344203834
EDDM3A,0.569813118,0.30894638
EDDM3B,0.569813118,0.30894638
PTRH2,0.346686128,0.20522002
ZNF25,0.313704975,0.140659922
GDF2,0.809101016,0.046831845
ADAM1A,0.916317828,-0.001508188
SPEF2,0.26914575,-0.135860011
MYO18B,1.034040536,0.109053649
ACRBP,1.021698659,-0.139887429
C12orf57,0.775444798,-0.203912166
AHNAK2,1.061918447,-0.059529998
TMPRSS11A,0.995191828,0.004864965
RYBP,0.342160698,0.1832588989999999
GPR27,0.640081487,-0.127729902
NFXL1,0.442945441,0.25735951
SOD3,1.138828825,-0.113108921
NUP62CL,0.616661997,-0.140093721
RIPPLY1,0.7535361340000001,0.133421843
PTGR2,0.270805026,-0.039087265
ACOT1,0.767038366,-0.10213036
BHLHB9,0.33251352,0.024866732
GPRASP2,0.666227418,-0.388120511
ARMCX5,0.306666752,0.097948304
OIP5,0.545946398,0.142539999
GPR174,0.379962775,-0.0557215909999999
UPRT,0.344670925,0.172950713
ZXDA,1.022973785,0.039770231
ZXDB,1.022973785,0.039770231
HBQ1,0.757300827,0.033267748
CXorf22,0.423351604,-0.062058703
FAM177A1,0.383642361,0.072416807
LRRC61,0.947645558,-0.2184757719999999
ZNF449,0.348697632,0.094002578
CCDC160,0.3876842679999999,-0.198951811
NUDT10,0.6433852529999999,-0.38517609
NUDT11,0.6433852529999999,-0.38517609
LRRC30,1.017687907,-0.052738032
ARRDC5,0.56019513,0.130108631
TRIM40,0.896360333,0.120117544
TRIM10,0.663583715,0.368470975
LST1,0.882429283,0.315314569
LY6G6D,0.904678497,-0.242355758
HLA-DQB1,0.978372034,0.149338689
HSD17B8,1.012666254,-0.1962750589999999
ZNF414,1.119936615,-0.113122413
CYP4F8,0.623446029,-0.475051228
ARHGDIG,0.725405686,-0.345979259
WDR90,0.8030722229999999,-0.397666367
NME3,0.681598045,-0.312634535
EME2,1.051937232,-0.006207195
PNLDC1,0.7856778209999999,0.2197255619999999
SFT2D1,0.568560521,0.087626709
RNASET2,0.330759973,-0.030067665
RSPH3,0.71037435,-0.172650275
DOK6,0.694999466,0.038175557
PAPPA2,0.603183708,0.227931642
CEP76,0.371298334,0.194292565
CHMP1B,0.292802884,0.116297025
PPP1R12B,1.125225852,-0.102828783
CSNK1G3,0.294647019,0.162520525
PRR16,0.643084817,0.276442003
GRXCR2,0.874559475,-0.240010561
ECSCR,0.868826387,0.149866234
D2HGDH,0.789362745,-0.174950026
FBXO36,0.471733264,-0.369434599
RAB18,0.286132046,0.146503715
WDFY1,0.33426257,0.066886079
NBEAL1,0.296251126,0.0857534559999999
HSPE1,0.361438756,0.207908917
TMEM88B,0.573482295,-0.391160978
KLHL21,1.000464285,-0.17390389
RPL31,0.668038707,0.302198771
LMBRD1,0.269755913,0.0774290909999999
C1orf216,1.047699442,-0.084918744
BTBD19,0.970457954,0.28490407
KNCN,0.694079032,0.256764346
KTI12,1.014315757,-0.02411326
KRTAP5-5,0.646935841,0.0251424829999999
EFCAB7,0.329885183,0.120893551
ALG6,0.311069121,0.167512486
CDKN2B,0.685711187,0.237107711
NPS,0.6984518009999999,0.166862118
INSYN2,0.648269133,-0.308718578
TUFM,1.019479546,-0.159855771
IQCK,0.527736135,-0.2844542089999999
ITPRIPL2,1.154611067,-0.059047072
RBMXL2,0.647212298,-0.16411884
MOB3B,0.530873837,-0.397945286
OR51D1,0.5902419,0.18294302
TRIM68,0.431216024,-0.15596276
OR51H1,0.403935102,-0.171524023
OR52K2,0.743769971,0.186498438
RHOG,1.176712205,-0.013933228
GGH,0.3481446039999999,0.165700249
TTPA,0.58824088,-0.18067057
OR2AT4,0.967201975,0.102061283
OMP,1.004940461,-0.002399192
SLC22A13,0.5732802610000001,-0.18264291
EXOC8,0.4340529999999999,0.036500498
MC1R,0.584709362,-0.011046712
OSGIN1,1.196679063,-0.002149209
MLYCD,1.047149178,-0.183906191
FAM169B,0.60241393,0.047395989
SNRNP40,0.6894636890000001,0.399419872
SVIP,0.3773969179999999,-0.064773682
NTF4,0.8569059170000001,-0.241384568
RPL13A,1.130454652,0.028466493
IL4I1,0.838713955,-0.041882182
BCL2A1,0.785352149,0.192088569
NLRC5,0.760280087,0.304597468
PLEKHF1,1.111034275,0.0758459279999999
ZNHIT6,0.47254935,0.336888468
ZNF791,0.507198778,0.259571086
KRTDAP,0.931486718,0.0400750999999999
ADH1A,0.666406606,-0.3968302629999999
ADH1B,0.666406606,-0.3968302629999999
ADH1C,0.666406606,-0.3968302629999999
SDHAF1,1.0062757409999998,-0.017057678
DNAJB14,0.327561531,0.009258248
COX7A1,0.787886271,-0.2887866169999999
ZNF382,0.473662891,0.309688301
WDR87,0.69191305,0.0654296509999999
SPINT2,0.829751673,-0.366990916
AP1AR,0.417128831,0.099666128
CIB3,0.537757635,-0.134157206
DDA1,1.193824472,-0.029502729
GRAMD2A,0.6948172440000001,-0.302316454
PHLDB3,1.094297312,-0.063001588
SMIM31,0.626573343,0.158219441
APOC4,0.7109174220000001,-0.155389727
OVGP1,0.618273628,0.1935708
C1orf162,0.921663937,0.16610323
TNFAIP8L3,0.405143604,0.14776624
CCDC61,0.7376569759999999,-0.11053274
C8orf48,0.429878914,0.202564816
FOXR1,0.614573614,0.341478595
HIST1H3B,0.890528937,-0.005135222
ZNF865,1.124598457,-0.123990969
ZNF628,1.118497363,-0.154732967
PATE2,0.704925215,0.19326593
S100A16,0.700037722,0.039864446
SPC24,0.805471713,0.242831768
MEX3A,0.880487525,0.194999686
BGLAP,0.7783907109999999,0.072013381
CLEC4G,0.708832221,-0.350663912
ZNF558,0.4308415479999999,0.16349047
UBTFL1,0.6431872129999999,-0.295888493
FAT3,0.655421249,-0.404769686
ARFIP1,0.291594715,-0.016861583
ZNF559-ZNF177,0.478626275,-0.087235714
GCNT7,0.872718663,0.21400405
CASS4,0.997898717,-0.02583945
KCNG1,1.034355913,0.012380478
MOCS3,0.665131933,-0.228776253
LEKR1,0.4300303689999999,0.09611817
ARFGEF2,0.8063567490000001,-0.209897584
SPINT3,0.623291081,-0.026770285
MGST2,0.393174274,-0.180335005
TOX2,1.138176852,-0.087755445
MAFB,0.8091814140000001,0.46085251
ARHGAP40,0.941681359,-0.087422899
SOX2,0.7709241370000001,-0.354381858
CPNE1,1.092276401,-0.105963133
C20orf173,0.67387074,-0.263498774
FAM83C,0.645980129,0.039333055
LRRC31,0.539596791,-0.266921765
EIF2S2,0.601158144,0.471480926
KIF5A,0.8043821459999999,-0.265719938
BPIFB4,0.87310579,0.010733563
TTLL9,0.591333008,-0.410289206
FOXS1,1.028606526,0.196312712
DEFB124,0.952376137,0.0168990389999999
DEFB125,0.413851271,0.013236417
DEFB129,0.872718663,0.21400405
ZCCHC3,0.954210422,-0.270913666
IL22,0.533945735,0.033477051
CSNK2A1,0.382374416,0.218860406
RAD21L1,0.8401305659999999,0.213183757
THBD,0.534152847,-0.304547016
PDZD8,0.293467048,0.161484154
ATXN7L3B,0.363217334,0.064199865
ISM1,0.885281745,0.210988607
BHMT,0.518260261,-0.13391114
UBE2N,0.499701338,0.197731685
PLXNC1,0.592591064,0.164085741
HSPA12B,0.957023667,-0.002509274
ARRDC3,0.594613821,-0.19348186
SLC4A11,0.999117345,0.052492567
ITPA,0.731406675,0.3036192769999999
GAS2L3,0.52803725,0.328168087
HPS6,1.119369367,-0.104042179
MIR4435-2HG,0.798893456,0.309110202
PAPOLB,0.423853657,0.14592883
PDZD7,0.563514218,-0.29802624
ITPRIPL1,0.834156899,0.272606635
HPSE2,0.803577388,0.07606308
CTXN2,0.89233418,0.164542687
SPATA5L1,1.095417511,-0.027939981
MAGEB1,0.599927622,-0.00629878
SERF2,0.6640333079999999,0.38505755
GRK6,1.173938678,0.0228777329999999
LCMT2,1.055394029,-0.0605119
B3GALT5,0.618316712,0.0981868819999999
EIF4E1B,0.701967013,0.405284425
IFIT3,0.567525628,0.315517523
RANBP6,0.266813365,0.119166005
CHST14,1.103605454,-0.145014661
FAM122A,1.079692,0.034726304
PAK6,0.927284064,-0.159853297
PTAR1,0.457857036,0.272758359
GREM1,0.782271878,0.371567855
CHRM5,0.66017563,-0.1366412219999999
ANO3,0.604364654,-0.041909222
FIBIN,0.659012673,0.0105128539999999
DCDC5,0.508647844,-0.1930213139999999
QSER1,0.258509966,-0.028207918
NRBF2,0.8020966279999999,0.118269075
FJX1,0.850616294,0.246918647
C11orf96,0.763680118,-0.100004146
ACCSL,0.883129135,0.084714079
PRDM11,1.025258135,0.219020697
HIST1H2BB,0.735079713,0.06411217
HIST1H3F,0.560097259,0.01068089
ZNF408,1.125787846,0.098742484
OR4B1,0.8124049790000001,0.190291528
OR4A47,0.518591922,0.03682296
CD80,0.638997012,0.50042036
LRRC55,0.6430673020000001,0.298352944
CCDC162P,0.483472347,-0.345392565
CCDC58,0.4087359829999999,0.213327731
HEG1,0.428915537,-0.124895401
CERKL,0.320796372,0.059649237
CENPW,0.4654527879999999,0.297182296
PDE11A,0.666860413,0.2221106119999999
TTC30A,0.37706153,-0.078965973
TTC30B,0.37485127,-0.273116027
WIPF1,1.13212312,-0.06576989
CARNS1,1.063056599,0.056683419
ALDH3B2,1.033147375,-0.0288997579999999
SCN9A,0.677851179,0.265506766
FIGN,0.4136289139999999,-0.274106705
ZBTB2,0.639882521,-0.013872346
RPRM,0.713620507,-0.1981043089999999
IGLL1,0.614341209,-0.037561802
IGLL5,0.614341209,-0.037561802
RC3H2,0.324361894,0.113531177
HOXC4,0.7396831909999999,0.041015022
KRT76,0.812412913,-0.163157564
SMIM41,1.065326369,0.032729427
BIN2,1.060802583,0.01609672
FNBP1,0.934520029,-0.239878127
DOLK,1.084293561,-0.140055693
OR10AD1,0.587644216,-0.058961265
DNLZ,1.086700609,-0.044841643
SLITRK1,0.7682962240000001,0.046273676
COMMD6,0.3823283939999999,0.222991681
FAM187A,0.657994376,0.139008446
AARSD1,0.6639330760000001,0.320285035
KRT26,0.357216776,-0.0671915
DEFB131A,0.692900596,0.201447863
DEFB110,0.8735944999999999,0.2993458
DEFB130A,0.8735944999999999,0.2993458
DEFB130B,0.8735944999999999,0.2993458
HOXB2,1.158587347,-0.074806424
NRBP2,0.849342067,-0.404863597
NYNRIN,1.060797138,-0.179670106
GAL3ST4,0.940955338,-0.016399786
IQANK1,0.820357109,-0.223969179
ZNF652,0.687333523,-0.141135777
ZC3H3,0.934790455,-0.061800525
TXNRD2,0.7710015440000001,-0.0472168009999999
GPX4,0.951098685,0.028170187
DIO3,0.583801076,-0.087362873
HUS1B,0.642569265,0.195226829
SOX4,0.878358413,-0.234622711
YWHAQ,0.299181447,0.17563319
ACSF2,0.834927547,-0.393088395
MOG,0.705318346,0.189394471
ASS1,0.965520185,0.208219796
RAB11B,1.008560898,0.169887425
SNORA64,0.651857233,0.021381226
FAM170B,0.654522389,0.02063793
EID1,0.87224184,-0.044058296
CAPNS2,0.649105513,0.176076221
LENEP,0.8598777670000001,-0.028135595
RNF148,0.564732287,0.191081847
CHML,0.327326213,0.066342052
TMEM203,1.0421082,0.008242213
NRARP,0.900299767,-0.353064737
KLHDC7A,0.5759116320000001,-0.387538272
FAM43B,0.981412452,0.08721851
POU3F1,1.000069959,0.121596133
AIRN,0.519215534,-0.042073808
KRTAP17-1,0.59897691,-0.2477937419999999
